 [  494138.98826757  5729288.56009039]
 [  495943.58811135  5728121.0157693 ]
 [  496423.53606237  5722617.61174087]
 [  491587.61145254  5734445.1886358 ]
 [  493139.26558806  5734169.49719719]
 [  494068.15303894  5731886.50858564]
 [  495677.03133514  5723757.77953311]
 [  498972.61694932  5719500.07472116]
 [  493519.02953805  5726943.41656314]
 [  497060.43979493  5733265.13040968]
 [  493794.63572099  5732577.68003687]
 [  488873.9618397   5731473.68766467]
 [  495187.80382593  5730941.16598605]
 [  485935.9278507   5731199.49825342]
 [  496933.59146827  5728820.30488858]
 [  494771.60106583  5723373.922443  ]
 [  501202.41607372  5724537.37780207]
 [  495393.07289126  5732466.39534081]
 [  494895.79060916  5723244.53935075]
 [  493164.16740625  5724020.06530197]
 [  496726.60770835  5724698.52754727]
 [  486613.62164707  5732514.51342268]
 [  495130.85192794  5724662.95674507]
 [  499291.34201266  5719627.55403742]
 [  497611.34167344  5724855.74189366]
 [  501526.22935914  5719542.52476127]
 [  488750.8730512   5728056.51460092]
 [  497054.13599877  5734293.8675764 ]
 [  488296.49074223  5729345.91096503]
 [  497943.93806486  5733437.90378716]
 [  496160.11795344  5727349.81648148]
 [  499996.48433284  5720477.12719107]
 [  496867.56079427  5720903.61480516]
 [  499901.65561665  5719892.57348766]
 [  493450.414718    5724549.90837327]
 [  494237.56818282  5732604.65123053]
 [  494144.33603166  5730356.20043594]
 [  491564.87576266  5734606.35294815]
 [  494308.49524772  5730054.89435192]
 [  490429.05655797  5732289.40803997]
 [  498352.47467093  5730595.17661077]
 [  501195.08147095  5723003.81576038]
 [  495338.64752715  5732234.10461956]
 [  493271.00422649  5726431.00928916]
 [  499043.17803087  5719727.39559194]
 [  502862.6611486   5728393.13568685]
 [  496574.9483567   5729751.92283866]
 [  495092.54708931  5731896.36541825]
 [  494441.08120806  5726530.65255109]
 [  501375.83780705  5723740.32682003]
 [  498025.32721599  5723139.62107759]
 [  496686.83465087  5735184.29436757]
 [  492931.11029075  5727775.70943122]
 [  497026.36533616  5724523.3133215 ]
 [  498025.7505139   5731172.02835509]
 [  495344.19179543  5734620.98154835]
 [  498354.6405033   5730627.35891615]
 [  493253.75478125  5732217.05723637]
 [  498868.9692757   5723323.36785009]
 [  488272.36352028  5729932.1661211 ]
 [  492081.76747323  5729339.02820756]] [ 6.98438441] [ 3.]

[[  498222.02110822  5731430.16333009]
 [  500384.81842561  5725661.28124707]
 [  495592.34399888  5728352.96917651]
 [  495163.13574517  5735018.17734956]
 [  494089.10060724  5735018.8886623 ]
 [  497331.8688568   5727023.64655709]
 [  496470.37641432  5721541.44762349]
 [  498327.1920321   5734522.63120642]
 [  488234.48913305  5732211.20259416]
 [  495227.50404372  5733231.35403034]
 [  499142.64154195  5725850.89659717]
 [  486937.66479122  5732922.40424969]
 [  498529.96065044  5725485.83107097]
 [  492792.55308134  5724595.64610639]
 [  494026.74398328  5724469.79143271]
 [  493162.98898441  5723987.05988066]
 [  499933.86435617  5726526.27966687]
 [  491202.77318022  5733472.36219827]
 [  485436.17779654  5731479.87641302]
 [  497663.03404153  5720766.80432257]
 [  501686.36360913  5724586.60769561]
 [  496617.35919907  5727424.83243996]
 [  500084.9508872   5719987.93581141]
 [  492400.1213398   5728125.09368844]
 [  497507.30918337  5730999.89643574]
 [  492805.75786017  5731965.3896843 ]
 [  493646.74750618  5729474.79687421]
 [  501521.35497595  5728869.53442496]
 [  495529.55820091  5734332.45326999]
 [  498464.60946992  5729584.06537534]
 [  501423.28673722  5726520.12485114]
 [  497918.72927067  5723944.34245719]
 [  489866.2835739   5734137.13724026]
 [  486340.61615245  5731892.7348485 ]
 [  494576.96942345  5723387.9802114 ]
 [  491447.15651682  5732587.70164816]
 [  493047.72624751  5734095.95564708]
 [  494718.99987314  5730405.81718596]
 [  490044.87130703  5730746.26480643]
 [  501103.7508517   5722239.42977173]
 [  486649.03104877  5732625.60543694]
 [  487597.15056248  5731135.4463287 ]
 [  498160.80425957  5723385.22682643]
 [  494461.10958708  5727062.37707544]
 [  499312.11554483  5726317.43322022]
 [  491477.61636705  5728287.88906881]
 [  497366.25535809  5730923.34835486]
 [  498740.13959519  5735288.29540681]
 [  497386.92110698  5729879.02344917]
 [  490944.39727351  5726393.87479475]
 [  494527.72759289  5732916.3751253 ]
 [  494668.54557054  5727946.40858349]
 [  499518.79494838  5728637.99251849]
 [  499545.59279096  5726970.46006201]
 [  490739.28903662  5727963.5374391 ]
 [  494590.32548708  5726755.69429567]
 [  489984.41703233  5731131.91360346]
 [  499254.96247604  5727215.56745642]
 [  498769.88092153  5736094.50017693]
 [  497095.62280664  5730938.51555551]
 [  500983.45794071  5716707.37624489]
 [  490394.96749071  5729290.93223764]
 [  495337.84712496  5731242.28997373]
 [  499517.83018067  5719928.46323611]
 [  499183.8270837   5727676.80478416]
 [  493949.50441868  5732967.53796019]
 [  495424.30144834  5731327.92678759]
 [  489905.06723307  5728875.24594758]
 [  489801.27888804  5728444.70822328]
 [  496009.77102618  5734858.34560014]
 [  498299.11150131  5723094.8654365 ]
 [  488545.76507405  5731490.29440217]
 [  492376.15849992  5727398.87406422]
 [  485815.94538924  5732396.14055742]] [ 6.90139191] [ 2.]

[[  496354.69987557  5729633.01312782]
 [  493600.97891668  5724742.84587923]
 [  499376.18401355  5723545.54222925]
 [  492996.57051427  5728872.77301457]
 [  492918.04233907  5735010.64712706]
 [  499227.4243586   5719059.08578368]
 [  495252.59026691  5722381.86749123]
 [  499294.73333412  5730757.88232544]
 [  493172.33515613  5731069.19656566]
 [  492172.17472987  5732055.12261654]
 [  494481.91997512  5723688.01708339]
 [  494284.6129164   5734122.12014222]
 [  497493.64722193  5727822.28438445]
 [  499335.00007519  5720977.78978821]
 [  494229.59096971  5730438.46051756]
 [  484657.91388323  5732058.65680448]
 [  489275.37359828  5728968.09022641]
 [  498177.82476477  5725029.36444324]
 [  498831.55996384  5719640.76851563]
 [  490176.38089292  5734013.21745126]
 [  496376.22214034  5736282.29969084]
 [  488992.82784449  5733696.68156409]
 [  500387.53991261  5719793.02285794]
 [  496017.83824923  5729606.93814922]
 [  497846.98382266  5728727.01303548]
 [  491682.24179216  5726203.47377396]
 [  496286.8061426   5735006.47620613]
 [  494087.90318582  5726689.46496043]
 [  498185.81326692  5727216.1902055 ]
 [  499840.11455665  5727377.41508206]
 [  494314.36673904  5728679.53693642]
 [  493395.66612671  5724951.5134263 ]
 [  498058.53028143  5720223.18149437]
 [  501947.47357889  5727445.48105497]
 [  498457.60228176  5720294.78729219]
 [  497018.91689306  5734179.29198516]
 [  488361.57232533  5732247.57073146]
 [  502045.97941286  5729473.20771734]
 [  501638.56691595  5725878.37440005]
 [  495655.31123419  5726067.52437405]
 [  494277.70700668  5722967.13093905]
 [  491838.48951589  5733397.5125385 ]
 [  487365.59763843  5730692.13486418]
 [  495616.65464672  5731650.46190958]
 [  501220.7892653   5727161.6290329 ]
 [  500838.65683839  5725984.70765014]
 [  495473.36068998  5723882.39596784]
 [  494673.40199712  5734183.77171089]
 [  489672.21062373  5734058.01115702]
 [  493000.2265959   5733147.31660742]
 [  494001.9833063   5724720.0741072 ]
 [  500720.3554788   5717692.50926273]
 [  498316.14637748  5735797.50165596]
 [  494009.94960094  5724810.18731495]
 [  492538.45619724  5729295.31519624]
 [  491828.51116029  5729302.18247119]
 [  491913.29330797  5728332.55408829]
 [  495224.40447308  5722565.703347  ]
 [  502172.37440945  5727604.66858436]
 [  493385.10136582  5725157.96773149]
 [  492010.62572948  5726319.9573235 ]
 [  492641.33818941  5730817.39256981]
 [  496463.08923527  5728923.51198731]
 [  489909.46444356  5730997.57244353]
 [  495958.43271362  5721871.31952799]
 [  494198.4005505   5726601.62918639]
 [  497609.71977354  5735269.67442275]
 [  495408.24068405  5735585.18596994]
 [  501045.47890585  5724128.12454878]
 [  497027.1492986   5729385.46221198]
 [  497120.72013895  5734410.47934807]
 [  498450.31802782  5730569.06847757]
 [  500501.08890045  5727690.4604417 ]
 [  499562.61393974  5720760.59759506]] [ 6.92029808] [ 3.]

[[  497621.59793659  5728008.96666356]
 [  501070.41287013  5721351.06373359]
 [  487357.0587937   5729939.10388863]
 [  494816.17350834  5726117.79654472]
 [  495136.77821387  5727376.44354665]
 [  486166.4880008   5731090.44214872]
 [  494456.85364901  5733546.00129994]
 [  489159.01759625  5729962.99693108]
 [  495620.85923498  5726335.51026599]
 [  496376.26409079  5720739.48279895]
 [  497479.65732952  5720528.50233726]
 [  500030.01001775  5721877.25390541]
 [  498240.67905375  5728422.03471064]
 [  495284.78912077  5727377.30158352]
 [  493467.04997696  5732575.7424387 ]
 [  498588.5835765   5724381.74337725]
 [  498931.37009119  5725504.21597253]
 [  491185.04628164  5730835.85476891]
 [  497861.91617508  5727749.47357616]
 [  498088.90951916  5722684.5266464 ]
 [  498076.51088525  5724147.05208548]
 [  498170.61702718  5726741.96496828]
 [  496218.7696312   5727935.75185293]
 [  501072.61245888  5719161.30951309]
 [  484691.14846175  5732016.85751331]
 [  486909.70049093  5733211.80940484]
 [  496462.86997904  5731949.22499084]
 [  496935.77533823  5721302.01245857]
 [  490733.49665736  5730451.50472652]
 [  489879.33349235  5727641.15309421]
 [  496645.08889935  5730847.32210256]
 [  496552.07257575  5728848.23301284]
 [  493984.19566281  5725060.3945398 ]
 [  501208.07310231  5723278.22284945]
 [  495943.73886042  5733517.85272728]
 [  491601.38326785  5734489.61852254]
 [  496116.41476305  5736189.98364599]
 [  496332.03138546  5734738.87374726]
 [  495948.27839397  5725186.93513091]
 [  491445.84540169  5727490.89233137]
 [  499003.6622135   5721504.96143047]
 [  489020.17086659  5730921.49065627]
 [  491611.59920368  5730086.73310231]
 [  496245.49080643  5722187.21058057]
 [  492436.99678791  5728153.629671  ]
 [  498123.23137361  5726266.25433755]
 [  501413.57029073  5726763.82602011]
 [  502066.60332853  5724128.76316639]
 [  496659.1439634   5734599.01125325]
 [  498930.77368731  5729500.91225833]
 [  490516.68980281  5728140.20852802]
 [  502548.05480967  5725705.54628867]
 [  495062.75995038  5733914.82274316]
 [  493677.329557    5726433.4746144 ]
 [  499480.34161721  5723184.90338285]
 [  487910.7840705   5729776.87936683]
 [  495209.86577031  5730797.71485041]
 [  498776.35475372  5726456.21916818]
 [  494146.93960059  5723548.46320317]
 [  488398.41842192  5730372.08256644]
 [  489994.52476836  5731245.53096128]
 [  492581.24348586  5732231.87858907]
 [  501858.8971026   5725112.50297434]
 [  493035.26110658  5734293.51816287]
 [  488175.95740012  5730873.57121473]
 [  498754.33684801  5723327.60532758]
 [  499055.72304637  5735918.30257749]
 [  486170.26129997  5731347.8034117 ]
 [  498705.32767925  5731178.03162263]
 [  500674.27225913  5718110.91412319]
 [  497795.6021289   5723595.20505592]
 [  492456.66257247  5730834.98122342]
 [  497946.72597534  5729036.04824955]
 [  494496.03713045  5725412.05985785]] [ 6.86757659] [ 1.]

[[  499968.24851338  5726503.6867879 ]
 [  493443.29010557  5734883.15905092]
 [  501526.28990491  5723997.32271387]
 [  487976.66674502  5729202.61443618]
 [  491051.42937264  5731023.2101987 ]
 [  494424.92243657  5730773.78286282]
 [  492720.28669796  5733705.28964731]
 [  498938.46525842  5721130.99131938]
 [  493027.9166396   5729437.85411486]
 [  498408.27668364  5724582.40644241]
 [  496847.52387102  5732423.92535609]
 [  488902.73033567  5728149.17512058]
 [  499891.65678609  5717925.74703414]
 [  497365.61249931  5722922.16081223]
 [  493453.68586458  5729346.87649826]
 [  497382.62638454  5735539.59886379]
 [  493978.06841815  5731613.93642744]
 [  494395.17433259  5731921.88765159]
 [  492061.0713277   5732257.74166644]
 [  489811.52272842  5733105.30385702]
 [  496745.23751714  5725306.52603335]
 [  491165.93877448  5732745.53680154]
 [  495375.14047917  5730271.20051826]
 [  493657.90335828  5735011.24849726]
 [  496188.37655208  5730021.02662847]
 [  494293.0995052   5733997.44117124]
 [  499346.3009658   5724774.35794444]
 [  496914.42879175  5728683.33730418]
 [  501848.79234051  5728811.7242607 ]
 [  498377.44055806  5729158.66246606]
 [  499985.50117151  5721803.21990642]
 [  493873.61877681  5730110.61678168]
 [  500153.61944286  5718620.4873266 ]
 [  497127.08900223  5720537.86543305]
 [  499863.56625419  5724459.72210529]
 [  493748.38666858  5734515.70245907]
 [  499170.88741899  5718232.06923443]
 [  500882.87321073  5721789.08452875]
 [  494434.68695579  5730012.93154708]
 [  491548.90667408  5727983.06979417]
 [  499032.23520371  5720383.8824987 ]
 [  494014.0239464   5723905.468564  ]
 [  496261.67199793  5727656.80728193]
 [  498949.4154938   5730723.17518117]
 [  499116.86898818  5719636.84116711]
 [  487303.39287233  5731338.67475786]
 [  487554.31676892  5729475.64768443]
 [  495043.84735644  5735093.12535742]
 [  498180.90562509  5729479.1158701 ]
 [  486369.7023999   5732781.32179219]
 [  495518.65077368  5731963.02850941]
 [  500800.85756173  5718650.4238108 ]
 [  499277.73049944  5719419.74368469]
 [  496559.77960746  5731788.51621364]
 [  488016.44609905  5730284.18606213]
 [  498226.34796444  5724415.41807688]
 [  496848.82557755  5729628.89773908]
 [  500292.21102912  5721292.34823435]
 [  496511.44039859  5724024.59393573]
 [  491640.40716286  5730773.28751793]
 [  497937.53427115  5721318.95322069]
 [  496221.89257356  5726492.50110025]
 [  493880.38590195  5729525.81820548]
 [  498212.01916945  5724030.28870974]
 [  497036.43405069  5723308.8182675 ]
 [  498176.26721401  5728767.88161785]
 [  497783.45709875  5734121.21307032]
 [  499995.15718457  5726634.78613446]
 [  497395.58566759  5733392.22492654]
 [  499808.38676939  5730558.24442173]
 [  501409.94882857  5718883.44201117]
 [  499546.95732008  5718056.76804686]
 [  486508.54341848  5730454.83646557]
 [  485372.95297564  5732604.42266098]] [ 6.93451021] [ 1.]

[[  491040.20680566  5726422.3762718 ]
 [  487829.09447556  5733391.64701061]
 [  497342.96990349  5727627.3127543 ]
 [  489324.34386157  5729032.06610983]
 [  500969.63955666  5717450.49435597]
 [  488989.81419935  5730224.08249284]
 [  496362.47519233  5725602.91603597]
 [  496737.79739672  5721352.75133024]
 [  493897.6476416   5727187.87459592]
 [  500049.0094282   5728389.4334147 ]
 [  499741.35287964  5726142.31958625]
 [  499587.03086234  5727428.97435779]
 [  494615.88419341  5729876.24687601]
 [  501794.20444295  5726874.79872521]
 [  496797.67106618  5721582.28568934]
 [  496230.12961801  5735321.56148032]
 [  493983.10169374  5734401.1587345 ]
 [  497603.97700519  5733060.92428662]
 [  502336.26247939  5726628.30330084]
 [  499573.58029779  5724866.39977672]
 [  497568.32316601  5733164.58807309]
 [  498409.1376807   5721984.71067692]
 [  493572.43164852  5732855.06092762]
 [  500175.87887832  5726732.82874499]
 [  497316.64636601  5733985.41631402]
 [  498869.64217348  5727068.44638453]
 [  496088.62178722  5729996.81380421]
 [  498318.11820192  5720261.67308426]
 [  489455.96945836  5729589.34077933]
 [  495644.68525952  5726694.21712559]
 [  493195.41522987  5729661.21836638]
 [  494064.60155504  5732094.06427263]
 [  492146.27119971  5725615.72762699]
 [  494112.40991009  5735003.89253012]
 [  491205.2883441   5725788.39785667]
 [  496963.84409469  5721990.3586645 ]
 [  490070.1819901   5731705.42258905]
 [  499288.9781893   5725649.24254492]
 [  496142.60297485  5731602.54838478]
 [  489185.45096713  5732841.35405893]
 [  495380.66940376  5728989.34322873]
 [  492613.74629054  5734130.85430957]
 [  495304.80958833  5732101.28653513]
 [  496851.4225826   5731963.27742398]
 [  489589.79635424  5733425.29716614]
 [  497887.90543075  5725291.96506817]
 [  497087.85635005  5722542.44886395]
 [  499826.45552189  5719353.91701668]
 [  490559.68059693  5728134.52615962]
 [  497313.52949404  5722904.49401252]
 [  489248.73942195  5728012.1992913 ]
 [  499613.09684965  5719555.44580103]
 [  489719.3038664   5729090.63824815]
 [  495164.202693    5722263.70163099]
 [  501390.44896923  5721301.09431345]
 [  500252.86121804  5718560.79982654]
 [  495865.51872165  5731274.2196782 ]
 [  496261.5997922   5723598.79553776]
 [  490548.05334727  5732180.31365499]
 [  492496.67952607  5734240.04640059]
 [  500020.05742268  5729766.62374886]
 [  497642.38268203  5728207.21344376]
 [  501642.77391515  5721433.73117072]
 [  497906.78434958  5729340.84976059]
 [  502724.98192887  5728279.23841902]
 [  498073.90105459  5725713.94854191]
 [  501496.80855878  5725012.67893882]
 [  486709.1657584   5732776.05668528]
 [  499915.79931213  5717363.55650219]
 [  498779.02598353  5728937.93220086]
 [  497697.25230658  5724699.00838776]
 [  498302.41431533  5721210.25410499]
 [  495898.78130165  5734017.33045723]
 [  495859.79400953  5735341.97962266]] [ 6.89418961] [ 2.]

[[  488788.25526434  5729969.7630174 ]
 [  499465.27254341  5736262.25042967]
 [  492249.85844677  5731815.86091523]
 [  501110.21161296  5727958.80982448]
 [  495467.70849582  5734716.42175179]
 [  485559.73034479  5731748.80585567]
 [  498000.4264214   5720202.23311385]
 [  497198.10629967  5736089.63339783]
 [  498928.26252709  5729100.09223924]
 [  500947.17829955  5717913.87329709]
 [  498506.04184755  5730165.65556989]
 [  498947.75595244  5737120.45444375]
 [  500379.00374168  5729707.75106288]
 [  499599.21984357  5729191.18683348]
 [  496744.55890179  5725232.99685452]
 [  494186.69361869  5727705.89551036]
 [  500264.87643103  5717041.93487594]
 [  501911.52325167  5729073.05488225]
 [  499046.18039553  5718705.06784937]
 [  497355.80636627  5723029.56252777]
 [  499222.62578141  5719294.38177737]
 [  497186.0038338   5730405.35078929]
 [  498316.34830665  5726654.3360184 ]
 [  494230.78391899  5732939.1885311 ]
 [  488729.5875355   5731850.13994681]
 [  497506.91641565  5722781.30499336]
 [  492540.47619016  5728225.24950931]
 [  491613.12333247  5732160.96348212]
 [  498167.92993731  5719748.86877965]
 [  497794.4395704   5731003.55018295]
 [  500425.84618017  5717902.96508348]
 [  492605.52211099  5733104.72435049]
 [  487662.47797417  5729841.56812178]
 [  497189.22725045  5733804.28169573]
 [  498053.33058677  5726769.19347681]
 [  501447.93906247  5724084.84110097]
 [  497579.26903104  5724417.50542601]
 [  493692.1309507   5725905.09627354]
 [  489379.31046917  5731989.73395186]
 [  496082.0478422   5725780.42655295]
 [  492865.10261693  5728864.58345773]
 [  498726.85115346  5719173.42343129]
 [  497879.18054335  5731046.49751785]
 [  490304.79201708  5728537.61245274]
 [  497440.2105458   5733231.01260704]
 [  490300.93076854  5729418.29863031]
 [  493591.69059891  5729711.20199555]
 [  495405.81500809  5735768.5086496 ]
 [  499398.66231322  5722953.66671523]
 [  496117.54049192  5721484.53948474]
 [  496611.79292852  5726366.84715945]
 [  501405.38732697  5717255.28461879]
 [  500046.4085429   5718557.99787801]
 [  493710.76530538  5735392.78947463]
 [  498552.98030535  5719997.41450044]
 [  497560.70761738  5733758.86502561]
 [  488192.98382359  5731906.10012935]
 [  488100.72801115  5732452.74318039]
 [  490462.48878461  5730401.4508736 ]
 [  493350.81087255  5728213.07684826]
 [  501127.01422958  5720541.14865401]
 [  498674.36062227  5723056.82775146]
 [  494026.00196534  5728757.21466732]
 [  496947.2833526   5725797.09799026]
 [  496253.42837014  5732360.0542803 ]
 [  495944.37371831  5731916.07019476]
 [  496340.1403589   5729638.36170222]
 [  490017.49827343  5728947.50543795]
 [  491630.44663645  5732498.32398809]
 [  498829.94754545  5730472.6908123 ]
 [  485865.94324111  5731063.27422982]
 [  491116.61995091  5726497.2860954 ]
 [  488842.29424418  5729004.33560636]
 [  499895.92613974  5719382.52160144]] [ 6.90104817] [ 1.]

[[  496331.48410429  5725514.34907592]
 [  495846.33279538  5730256.72389173]
 [  489774.16153646  5732766.18308601]
 [  495917.84864498  5722012.22819293]
 [  500714.55453663  5728563.60654436]
 [  498749.47187847  5735156.28268688]
 [  494510.2036281   5728010.82242218]
 [  491777.14214943  5726943.49242799]
 [  495364.51516763  5735805.42960071]
 [  501271.54259687  5723605.76755525]
 [  499009.39526201  5724285.29621054]
 [  489293.58554084  5729456.34031814]
 [  500747.5444102   5729608.92670599]
 [  486560.26875789  5730872.94146321]
 [  487250.35619996  5730757.00960027]
 [  491445.42747693  5727702.16456285]
 [  490891.45185005  5729438.38939614]
 [  489965.02318574  5733030.70303267]
 [  495904.15778613  5732771.31762319]
 [  491839.47864185  5732660.60415633]
 [  499681.71699664  5722226.97776498]
 [  490422.46512887  5731561.75832154]
 [  499781.80371804  5721126.62510556]
 [  500570.26325884  5718813.02331941]
 [  500698.33342051  5717551.08746774]
 [  495948.49476079  5735302.39862918]
 [  495103.53998468  5735629.75208539]
 [  489537.53440099  5729898.66819939]
 [  500584.377228    5717510.14937472]
 [  500202.98038429  5718767.98518024]
 [  490468.66205362  5729005.33309168]
 [  495227.24910191  5728916.48492443]
 [  499250.62547235  5736763.16665118]
 [  498090.60731058  5729071.29799122]
 [  495584.9965201   5726939.20389523]
 [  486083.87626994  5732722.72845326]
 [  492214.42621415  5725450.77416431]
 [  494099.65805313  5729152.55692346]
 [  502638.35394487  5728622.86346422]
 [  499473.1665283   5719182.1677641 ]
 [  488684.17818972  5730607.20829116]
 [  496985.42455284  5732458.8641452 ]
 [  501008.06316958  5717290.05959543]
 [  492817.39666667  5729246.03186866]
 [  487841.26971206  5729080.17302973]
 [  491847.67505996  5729073.77360354]
 [  496253.75249835  5721192.09580762]
 [  499294.94904644  5723144.06819935]
 [  499997.69484244  5728709.8438058 ]
 [  498364.06806082  5723225.14866461]
 [  501592.3833078   5726074.41901647]
 [  494256.92351924  5725140.01917936]
 [  492908.35864932  5730432.09711975]
 [  497060.33302412  5730502.1167945 ]
 [  494431.62167227  5722863.97450658]
 [  492964.73976402  5731355.48756651]
 [  498939.96445619  5720634.40811451]
 [  501260.08072964  5716911.99356562]
 [  500255.03311415  5728335.26754711]
 [  498746.22413701  5727507.60279399]
 [  501587.28052426  5721409.35519003]
 [  497953.91537106  5729140.50463377]
 [  499176.42121751  5721142.15302211]
 [  500004.47821266  5727155.73696925]
 [  499876.45324297  5728220.77167714]
 [  494422.74010985  5735295.36585618]
 [  492513.37251112  5730973.34817743]
 [  494746.49568092  5731197.15911425]
 [  496297.04488103  5730914.82136736]
 [  485631.86411355  5732749.49030086]
 [  497020.16922735  5728942.50139462]
 [  500300.26803194  5720672.01770031]
 [  501151.3908041   5725320.39863816]
 [  493219.26464153  5723887.854955  ]] [ 6.92214506] [ 2.]

[[  501495.09754901  5727560.99951463]
 [  490596.4513072   5732750.27583642]
 [  493598.16351773  5725651.79796766]
 [  495231.42191911  5722308.98306809]
 [  501919.81768741  5720582.69931811]
 [  490763.95520534  5733341.11225959]
 [  500937.47905762  5717339.02283572]
 [  497293.19720924  5727164.38005944]
 [  500822.71313093  5722249.27824979]
 [  498015.62933062  5730144.25678685]
 [  499720.16452785  5727753.98663675]
 [  490722.55520306  5734432.57577369]
 [  497929.01541656  5723676.69152318]
 [  501405.33093663  5727163.13514129]
 [  490487.39453352  5734015.65926482]
 [  499235.05710294  5737018.41740837]
 [  497938.50949292  5726851.10537053]
 [  493481.2414306   5729841.42798428]
 [  493540.03878255  5724311.43190317]
 [  486662.72854381  5730682.9621949 ]
 [  494900.79678641  5723503.91564049]
 [  492081.3508666   5730733.13346601]
 [  495393.9013813   5728517.67445626]
 [  496338.8213851   5723008.1641362 ]
 [  500296.17902755  5726444.84467502]
 [  499510.39990731  5720042.24322607]
 [  501402.90448014  5721224.9475948 ]
 [  490206.35324124  5732062.53406914]
 [  495105.05697538  5735188.79463943]
 [  501559.84491639  5724769.2522641 ]
 [  486584.40421526  5730529.96598768]
 [  496864.22999673  5731850.0970513 ]
 [  493417.33399325  5731889.69195599]
 [  496242.25510645  5725051.93853999]
 [  496142.56935499  5734185.52056306]
 [  490786.174869    5734412.68513915]
 [  493320.74888107  5732944.77619683]
 [  487028.74728757  5731665.40314343]
 [  494396.65744067  5726200.08148529]
 [  499061.97302218  5727636.91812079]
 [  488192.59960701  5732867.60404654]
 [  495925.40049856  5733197.93951092]
 [  496172.59232808  5723221.82100928]
 [  502027.34027034  5729123.93785476]
 [  494406.03269331  5724510.8474829 ]
 [  496834.98810427  5731601.93157959]
 [  493572.97382271  5726756.48605138]
 [  500289.57850397  5728611.39615918]
 [  499493.74125614  5726109.74169177]
 [  500779.21454935  5726007.59377436]
 [  500644.50590304  5726773.47136484]
 [  492314.12325287  5732156.33653327]
 [  493273.33952799  5725577.68538159]
 [  502412.73045131  5725494.82549887]
 [  502780.00255108  5728905.10278061]
 [  498997.56855445  5725403.29917959]
 [  493829.42689252  5734225.65970089]
 [  494399.5651625   5727146.27239659]
 [  499469.87294581  5718982.05655426]
 [  491152.63699438  5732540.57953026]
 [  500497.29392918  5725508.76816135]
 [  493698.43532888  5727811.41769114]
 [  500776.12555857  5728312.84080623]
 [  497104.18357631  5733524.69979427]
 [  496572.05089778  5731038.77146121]
 [  496253.62239358  5724550.26296827]
 [  495438.08982492  5733491.24217709]
 [  485260.00102268  5731986.71657456]
 [  501867.46153351  5723860.83966709]
 [  485152.9967126   5732737.92259979]
 [  492089.08025434  5733980.4549017 ]
 [  498538.44815355  5724445.60357076]
 [  495679.00624323  5733979.53059371]
 [  490093.26555951  5731311.92132262]] [ 6.91756975] [ 2.]

[[  491459.6524608   5731390.93367834]
 [  493917.12131637  5731434.50207836]
 [  492262.35572125  5727996.54749059]
 [  501629.30604076  5726199.54010002]
 [  501924.02336349  5724687.5610306 ]
 [  489155.42994059  5729623.19977247]
 [  499187.55700745  5728312.68900741]
 [  496938.759383    5736078.65815948]
 [  497465.60793705  5721327.6215218 ]
 [  501864.52723627  5725207.58687131]
 [  492610.47486227  5730466.97340352]
 [  490332.29840594  5730723.33373055]
 [  493336.9463855   5728942.92331873]
 [  495874.6640792   5734002.3947735 ]
 [  490137.69702344  5733726.45394588]
 [  498724.14043134  5735294.7166637 ]
 [  492588.4213227   5729621.99422604]
 [  496569.7948318   5723236.92030938]
 [  497556.01566069  5721727.52721464]
 [  501920.57535029  5726678.22621978]
 [  496081.23225625  5724749.82453548]
 [  492610.94428061  5733578.57119316]
 [  495114.68179508  5726957.46845658]
 [  495570.13990157  5722099.44575125]
 [  499331.37774989  5725244.37564002]
 [  497225.03103168  5725737.98960679]
 [  489351.79133194  5731184.13527949]
 [  491886.69077549  5728758.83898783]
 [  497203.80965075  5734022.80628935]
 [  492778.13882697  5731578.53281817]
 [  500702.01270419  5720203.16145137]
 [  494721.57837903  5730930.07601565]
 [  497522.59181929  5736463.48942769]
 [  498585.27291629  5719254.52849912]
 [  501390.46018765  5725240.79893397]
 [  491620.75118679  5730343.45962405]
 [  492735.17132026  5724815.56089703]
 [  488298.06112624  5730733.24977733]
 [  500356.11839545  5721296.05672001]
 [  492012.74878841  5729330.87469389]
 [  500833.44372327  5729405.39851426]
 [  489986.76962821  5732913.78727439]
 [  499747.65006234  5718432.56814514]
 [  498329.53361739  5729983.55335932]
 [  502292.04497276  5727370.57796657]
 [  500157.74299537  5717142.32105112]
 [  498796.021229    5729228.89946447]
 [  496446.51814606  5721768.39286655]
 [  493825.84494506  5727562.09786619]
 [  499385.38747826  5725450.87757438]
 [  489409.83945022  5727673.83683878]
 [  497429.39255281  5734518.37003011]
 [  489213.70503986  5731384.14742218]
 [  493930.60190361  5727842.94617357]
 [  499089.5950966   5729017.51023595]
 [  492037.90789702  5729288.6490863 ]
 [  496511.98738012  5732970.48833871]
 [  495488.45497932  5733227.6158394 ]
 [  497098.62627814  5721523.75333328]
 [  490730.33522239  5727478.563573  ]
 [  494425.4736946   5728064.12452991]
 [  496004.30057645  5732965.84128305]
 [  498885.79370786  5735783.01039239]
 [  495668.4538005   5732657.84408919]
 [  494221.35164482  5733237.28575368]
 [  488662.08728282  5730764.33517163]
 [  493593.80463011  5728351.9770762 ]
 [  487741.25151468  5729421.70585981]
